2015-08-02 08:02:58,772 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6b02b23d: startup date [Sun Aug 02 08:02:58 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-08-13 19:24:32,422 | WARN  | Transport Connection to: tcp://127.0.0.1:55283 failed: java.io.IOException: Unexpected error occurred: org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[localhost] is being stopped | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:55283
2015-08-13 19:24:32,422 | WARN  | Transport Connection to: tcp://127.0.0.1:55282 failed: java.io.IOException: Unexpected error occurred: org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[localhost] is being stopped | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: ssl:///127.0.0.1:55282
2015-08-13 19:24:32,431 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-13 19:24:32,431 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-13 19:24:32,431 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-13 19:24:32,434 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2015-08-13 19:24:32,434 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-13 19:24:32,434 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-13 19:24:32,434 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-13 19:24:32,711 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-53723-1439504874518-0:1) uptime 3 hours 56 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2015-08-13 19:24:32,711 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-53723-1439504874518-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2015-08-13 19:24:32,711 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@29e54f45: startup date [Thu Aug 13 15:27:52 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2015-08-13 19:24:32,749 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2015-08-14 14:47:53,580 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@29e54f45: startup date [Fri Aug 14 14:47:53 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2015-08-14 14:47:54,569 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2015-08-14 14:47:54,596 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2015-08-14 14:47:54,919 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-14 14:47:54,961 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-14 14:47:54,981 | INFO  | Recovery replayed 556 operations from the journal in 0.044 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2015-08-14 14:47:55,149 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54725-1439588875009-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2015-08-14 14:47:55,519 | INFO  | Listening for connections at: ssl://localhost:61617?transport.enabledCipherSuites=SSL_RSA_WITH_RC4_128_MD5,SSL_RSA_WITH_RC4_128_SHA,SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-14 14:47:55,519 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | main
2015-08-14 14:47:55,520 | INFO  | Listening for connections at: tcp://Vinods-MacBook-Pro.local:61616?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-14 14:47:55,521 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2015-08-14 14:47:55,526 | INFO  | Listening for connections at: amqp://Vinods-MacBook-Pro.local:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2015-08-14 14:47:55,526 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2015-08-14 14:47:55,526 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54725-1439588875009-0:1) started | org.apache.activemq.broker.BrokerService | main
2015-08-14 14:47:55,526 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2015-08-14 14:47:56,023 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2015-08-14 14:47:56,083 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2015-08-14 14:47:56,290 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2015-08-14 19:35:06,796 | WARN  | Transport Connection to: tcp://127.0.0.1:54827 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54827@61616
2015-08-14 19:35:06,796 | WARN  | Transport Connection to: tcp://127.0.0.1:54823 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54823@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54822 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54822@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54815 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54815@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54809 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54809@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54832 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54832@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54798 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54798@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54785 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54785@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54836 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54836@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54800 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54800@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54828 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54828@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54829 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54829@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54831 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54831@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54790 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54790@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54786 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54786@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54787 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54787@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54789 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54789@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54799 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54799@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54791 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54791@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54806 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54806@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54803 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54803@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54792 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54792@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54813 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54813@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54821 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54821@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54793 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54793@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54826 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54826@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54794 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54794@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54796 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54796@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54825 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54825@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54819 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54819@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54830 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54830@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54833 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54833@61616
2015-08-14 19:35:06,798 | WARN  | Transport Connection to: tcp://127.0.0.1:54834 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54834@61616
2015-08-14 19:35:06,796 | WARN  | Transport Connection to: tcp://127.0.0.1:54835 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54835@61616
2015-08-14 19:35:06,796 | WARN  | Transport Connection to: tcp://127.0.0.1:54824 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54824@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54808 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54808@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54802 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54802@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54801 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54801@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54804 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54804@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54807 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54807@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54805 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54805@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54810 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54810@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54811 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54811@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54812 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54812@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54814 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54814@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54817 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54817@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54816 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54816@61616
2015-08-14 19:35:06,799 | WARN  | Transport Connection to: tcp://127.0.0.1:54797 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54797@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54818 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54818@61616
2015-08-14 19:35:06,797 | WARN  | Transport Connection to: tcp://127.0.0.1:54820 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54820@61616
2015-08-15 18:10:05,384 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54725-1439588875009-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-35
2015-08-15 18:10:05,414 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-08-15 18:10:05,414 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-08-15 18:10:05,415 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-35
2015-08-15 18:10:05,420 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-35
2015-08-15 18:10:05,420 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-08-15 18:10:05,420 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-08-15 18:10:05,420 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-35
2015-08-15 18:10:05,934 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54725-1439588875009-0:1) uptime 1 day 3 hours | org.apache.activemq.broker.BrokerService | Thread-35
2015-08-15 18:10:05,934 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-54725-1439588875009-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-35
2015-08-15 18:10:05,935 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@29e54f45: startup date [Fri Aug 14 14:47:53 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-35
2015-08-15 18:10:05,983 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-35
2015-10-25 13:52:05,777 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@20dbc1cf: startup date [Sun Oct 25 13:52:05 PDT 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2015-10-25 13:52:06,494 | INFO  | PListStore:[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/bin/macosx/../../data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2015-10-25 13:52:06,509 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/vinodkariyathungalkumaran/Documents/D_Drive/softwares/apache-activemq-5.11.1/bin/macosx/../../data/kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 13:52:06,753 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 13:52:06,787 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 13:52:06,921 | INFO  | Recovery replayed 11511 operations from the journal in 0.151 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2015-10-25 13:52:07,075 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-51382-1445806326939-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 13:52:07,318 | INFO  | Listening for connections at: ssl://localhost:61617?transport.enabledCipherSuites=SSL_RSA_WITH_RC4_128_MD5,SSL_RSA_WITH_RC4_128_SHA,SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 13:52:07,318 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 13:52:07,319 | INFO  | Listening for connections at: tcp://Vinods-MacBook-Pro.local:61616?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 13:52:07,320 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 13:52:07,324 | INFO  | Listening for connections at: amqp://Vinods-MacBook-Pro.local:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2015-10-25 13:52:07,324 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2015-10-25 13:52:07,325 | INFO  | Apache ActiveMQ 5.11.1 (localhost, ID:Vinods-MacBook-Pro.local-51382-1445806326939-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 13:52:07,325 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2015-10-25 13:52:07,693 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2015-10-25 13:52:07,737 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2015-10-25 13:52:07,919 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | WrapperSimpleAppMain
2015-10-25 13:53:05,196 | WARN  | Transport Connection to: tcp://127.0.0.1:51396 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51396@61616
2015-10-25 13:56:28,111 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp393931267-83
2015-10-25 13:56:52,969 | WARN  | Transport Connection to: tcp://127.0.0.1:51406 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51406@61616
2015-10-25 13:56:52,969 | WARN  | Transport Connection to: tcp://127.0.0.1:51408 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51408@61616
2015-10-25 13:58:26,745 | WARN  | Transport Connection to: tcp://127.0.0.1:51422 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51422@61616
2015-10-25 13:58:26,746 | WARN  | Transport Connection to: tcp://127.0.0.1:51424 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51424@61616
2015-10-25 14:28:20,044 | WARN  | Transport Connection to: tcp://127.0.0.1:51879 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51879@61616
2015-10-25 14:28:20,044 | WARN  | Transport Connection to: tcp://127.0.0.1:51877 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51877@61616
2015-10-25 14:28:28,871 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | HashSessionScavenger-0
2015-10-25 15:07:15,064 | WARN  | Transport Connection to: tcp://127.0.0.1:52862 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52862@61616
2015-10-25 15:08:49,970 | WARN  | Transport Connection to: tcp://127.0.0.1:52884 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52884@61616
2015-10-25 15:09:14,279 | WARN  | Transport Connection to: tcp://127.0.0.1:52908 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52908@61616
2015-10-25 15:14:55,781 | WARN  | Transport Connection to: tcp://127.0.0.1:52952 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:52952@61616
2015-10-25 16:10:11,118 | WARN  | Transport Connection to: tcp://127.0.0.1:53858 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53858@61616
2015-10-25 16:12:58,712 | WARN  | Transport Connection to: tcp://127.0.0.1:53865 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53865@61616
2015-10-25 16:13:02,294 | WARN  | Transport Connection to: tcp://127.0.0.1:53863 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53863@61616
2015-10-25 16:13:02,294 | WARN  | Transport Connection to: tcp://127.0.0.1:53861 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53861@61616
2015-10-25 16:16:13,505 | WARN  | Transport Connection to: tcp://127.0.0.1:53885 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53885@61616
2015-10-25 16:16:17,207 | WARN  | Transport Connection to: tcp://127.0.0.1:53883 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53883@61616
2015-10-25 16:16:17,208 | WARN  | Transport Connection to: tcp://127.0.0.1:53881 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53881@61616
2015-10-25 16:19:24,673 | WARN  | Transport Connection to: tcp://127.0.0.1:53897 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53897@61616
2015-10-25 16:19:28,308 | WARN  | Transport Connection to: tcp://127.0.0.1:53893 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53893@61616
2015-10-25 16:19:28,309 | WARN  | Transport Connection to: tcp://127.0.0.1:53895 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53895@61616
2015-10-25 16:20:48,418 | WARN  | Transport Connection to: tcp://127.0.0.1:53909 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53909@61616
2015-10-25 16:20:52,502 | WARN  | Transport Connection to: tcp://127.0.0.1:53907 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53907@61616
2015-10-25 16:20:52,502 | WARN  | Transport Connection to: tcp://127.0.0.1:53905 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53905@61616
2015-10-25 16:22:04,709 | WARN  | Transport Connection to: tcp://127.0.0.1:53925 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53925@61616
